# x, f(x), root1, root2
6.944862155388470626e+00,6.512083466812393340e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.030075187969924144e+00,6.648210752445021399e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.115288220551377663e+00,6.785790290261994073e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.200501253132831181e+00,6.924822080263314206e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.285714285714284699e+00,7.065306122448978954e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.370927318295738218e+00,7.207242416818988318e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.456140350877191736e+00,7.350630963373343718e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.541353383458645254e+00,7.495471762112043734e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.626566416040098773e+00,7.641764813035091208e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.711779448621552291e+00,7.789510116142483298e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.796992481203005809e+00,7.938707671434221425e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.882205513784459328e+00,8.089357478910304167e+01,-1.000000000000000000e+00,1.414213562373095145e+00
7.967418546365912846e+00,8.241459538570734367e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.052631578947366364e+00,8.395013850415509182e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.137844611528819883e+00,8.550020414444628614e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.223057644110273401e+00,8.706479230658095503e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.308270676691726919e+00,8.864390299055905587e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.393483709273180438e+00,9.023753619638063128e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.478696741854633956e+00,9.184569192404565285e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.563909774436087474e+00,9.346837017355412058e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.649122807017540993e+00,9.510557094490606289e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.734335839598994511e+00,9.675729423810145136e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.819548872180448029e+00,9.842354005314031440e+01,-1.000000000000000000e+00,1.414213562373095145e+00
8.904761904761905100e+00,1.001043083900226804e+02,-1.000000000000000000e+00,1.414213562373095145e+00
8.989974937343358619e+00,1.017995992487484500e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.075187969924812137e+00,1.035094126293176515e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.160401002506265655e+00,1.052337485317303276e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.245614035087719174e+00,1.069726069559864499e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.330827067669172692e+00,1.087259879020860467e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.416040100250626210e+00,1.104938913700290755e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.501253132832079729e+00,1.122763173598155788e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.586466165413533247e+00,1.140732658714455141e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.671679197994986765e+00,1.158847369049189240e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.756892230576440284e+00,1.177107304602357800e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.842105263157893802e+00,1.195512465373961106e+02,-1.000000000000000000e+00,1.414213562373095145e+00
9.927318295739347320e+00,1.214062851363998732e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.001253132832080084e+01,1.232758462572471103e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.009774436090225436e+01,1.251599298999377794e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.018295739348370788e+01,1.270585360644719231e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.026817042606516139e+01,1.289716647508495271e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.035338345864661491e+01,1.308993159590705773e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.043859649122806843e+01,1.328414896891350736e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.052380952380952195e+01,1.347981859410430445e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.060902255639097547e+01,1.367694047147944616e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.069423558897242899e+01,1.387551460103893248e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.077944862155388250e+01,1.407554098278276626e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.086466165413533602e+01,1.427701961671094466e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.094987468671678954e+01,1.447995050282347052e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.103508771929824306e+01,1.468433364112033814e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.112030075187969658e+01,1.489016903160155323e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.120551378446115010e+01,1.509745667426711577e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.129072681704260361e+01,1.530619656911702009e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.137593984962405713e+01,1.551638871615127471e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.146115288220551065e+01,1.572803311536987110e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.154636591478696417e+01,1.594112976677281210e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.163157894736841769e+01,1.615567867036010057e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.171679197994987476e+01,1.637167982613174502e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.180200501253132828e+01,1.658913323408772555e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.188721804511278179e+01,1.680803889422805355e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.197243107769423531e+01,1.702839680655272332e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.205764411027568883e+01,1.725020697106173770e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.214285714285714235e+01,1.747346938775509955e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.222807017543859587e+01,1.769818405663280600e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.231328320802004939e+01,1.792435097769486276e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.239849624060150290e+01,1.815197015094126129e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.248370927318295642e+01,1.838104157637200444e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.256892230576440994e+01,1.861156525398709505e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.265413533834586346e+01,1.884354118378653027e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.273934837092731698e+01,1.907696936577031295e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.282456140350877050e+01,1.931184979993843740e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.290977443609022401e+01,1.954818248629090931e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.299498746867167753e+01,1.978596742482772868e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.308020050125313105e+01,2.002520461554889266e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.316541353383458457e+01,2.026589405845440126e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.325062656641603809e+01,2.050803575354425448e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.333583959899749161e+01,2.075162970081845799e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.342105263157894512e+01,2.099667590027700044e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.350626566416039864e+01,2.124317435191989318e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.359147869674185216e+01,2.149112505574713055e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.367669172932330568e+01,2.174052801175871252e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.376190476190475920e+01,2.199138321995463912e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.384711779448621272e+01,2.224369068033491317e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.393233082706766623e+01,2.249745039289953183e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.401754385964911975e+01,2.275266235764849796e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.410275689223057327e+01,2.300932657458180870e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.418796992481202679e+01,2.326744304369946406e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.427318295739348031e+01,2.352701176500146403e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.435839598997493738e+01,2.378803273848782283e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.444360902255639090e+01,2.405050596415851487e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.452882205513784442e+01,2.431443144201355722e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.461403508771929793e+01,2.457980917205293849e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.469924812030075145e+01,2.484663915427666723e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.478446115288220497e+01,2.511492138868474342e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.486967418546365849e+01,2.538465587527716139e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.495488721804511201e+01,2.565584261405392681e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.504010025062656553e+01,2.592848160501504253e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.512531328320801549e+01,2.620257284816048582e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.521052631578947256e+01,2.647811634349030214e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.529573934837092253e+01,2.675511209100444034e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.538095238095237960e+01,2.703356009070294022e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.546616541353382956e+01,2.731346034258576765e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.555137844611528664e+01,2.759481284665296812e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.563659147869673660e+01,2.787761760290448478e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.572180451127819367e+01,2.816187461134037449e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.580701754385965074e+01,2.844758387196060880e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.589223057644110071e+01,2.873474538476516500e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.597744360902255778e+01,2.902335914975408855e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.606265664160400775e+01,2.931342516692733398e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.614786967418546482e+01,2.960494343628495244e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.623308270676691478e+01,2.989791395782688710e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.631829573934837185e+01,3.019233673155319480e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.640350877192982182e+01,3.048821175746383005e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.648872180451127889e+01,3.078553903555882130e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.657393483709272886e+01,3.108431856583814579e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.665914786967418593e+01,3.138455034830183195e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.674436090225563589e+01,3.168623438294984567e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.682957393483709296e+01,3.198937066978222674e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.691478696741854293e+01,3.229395920879892401e+02,-1.000000000000000000e+00,1.414213562373095145e+00
1.700000000000000000e+01,3.260000000000000000e+02,-1.000000000000000000e+00,1.414213562373095145e+00
